delay (mcparamset=1) X,delay (mcparamset=1) Y,delay (mcparamset=2) X,delay (mcparamset=2) Y,delay (mcparamset=3) X,delay (mcparamset=3) Y,delay (mcparamset=4) X,delay (mcparamset=4) Y,delay (mcparamset=5) X,delay (mcparamset=5) Y,delay (mcparamset=6) X,delay (mcparamset=6) Y,delay (mcparamset=7) X,delay (mcparamset=7) Y,delay (mcparamset=8) X,delay (mcparamset=8) Y,delay (mcparamset=9) X,delay (mcparamset=9) Y,delay (mcparamset=10) X,delay (mcparamset=10) Y,delay (mcparamset=11) X,delay (mcparamset=11) Y,delay (mcparamset=12) X,delay (mcparamset=12) Y,delay (mcparamset=13) X,delay (mcparamset=13) Y,delay (mcparamset=14) X,delay (mcparamset=14) Y,delay (mcparamset=15) X,delay (mcparamset=15) Y,delay (mcparamset=16) X,delay (mcparamset=16) Y,delay (mcparamset=17) X,delay (mcparamset=17) Y,delay (mcparamset=18) X,delay (mcparamset=18) Y,delay (mcparamset=19) X,delay (mcparamset=19) Y,delay (mcparamset=20) X,delay (mcparamset=20) Y,delay (mcparamset=21) X,delay (mcparamset=21) Y,delay (mcparamset=22) X,delay (mcparamset=22) Y,delay (mcparamset=23) X,delay (mcparamset=23) Y,delay (mcparamset=24) X,delay (mcparamset=24) Y,delay (mcparamset=25) X,delay (mcparamset=25) Y,delay (mcparamset=26) X,delay (mcparamset=26) Y,delay (mcparamset=27) X,delay (mcparamset=27) Y,delay (mcparamset=28) X,delay (mcparamset=28) Y,delay (mcparamset=29) X,delay (mcparamset=29) Y,delay (mcparamset=30) X,delay (mcparamset=30) Y,delay (mcparamset=31) X,delay (mcparamset=31) Y,delay (mcparamset=32) X,delay (mcparamset=32) Y,delay (mcparamset=33) X,delay (mcparamset=33) Y,delay (mcparamset=34) X,delay (mcparamset=34) Y,delay (mcparamset=35) X,delay (mcparamset=35) Y,delay (mcparamset=36) X,delay (mcparamset=36) Y,delay (mcparamset=37) X,delay (mcparamset=37) Y,delay (mcparamset=38) X,delay (mcparamset=38) Y,delay (mcparamset=39) X,delay (mcparamset=39) Y,delay (mcparamset=40) X,delay (mcparamset=40) Y,delay (mcparamset=41) X,delay (mcparamset=41) Y,delay (mcparamset=42) X,delay (mcparamset=42) Y,delay (mcparamset=43) X,delay (mcparamset=43) Y,delay (mcparamset=44) X,delay (mcparamset=44) Y,delay (mcparamset=45) X,delay (mcparamset=45) Y,delay (mcparamset=46) X,delay (mcparamset=46) Y,delay (mcparamset=47) X,delay (mcparamset=47) Y,delay (mcparamset=48) X,delay (mcparamset=48) Y,delay (mcparamset=49) X,delay (mcparamset=49) Y,delay (mcparamset=50) X,delay (mcparamset=50) Y
1.0625e-05,1.184588633858159e-08,1.0625e-05,1.184595751798602e-08,1.0625e-05,1.184582914068462e-08,1.0625e-05,1.184910582763012e-08,1.0625e-05,1.184889691090971e-08,1.0625e-05,1.184245009962254e-08,1.0625e-05,1.184847916702379e-08,1.0625e-05,1.184302261360292e-08,1.0625e-05,1.184243854779984e-08,1.0625e-05,1.184434300434568e-08,1.0625e-05,1.184829529626033e-08,1.0625e-05,1.184665939271947e-08,1.0625e-05,1.184348535326672e-08,1.0625e-05,1.184690920769124e-08,1.0625e-05,1.184384968587399e-08,1.0625e-05,1.184115252958748e-08,1.0625e-05,1.184971792917246e-08,1.0625e-05,1.184809610120877e-08,1.0625e-05,1.185203386679678e-08,1.0625e-05,1.184628512694874e-08,1.0625e-05,1.184660437619618e-08,1.0625e-05,1.184428953560722e-08,1.0625e-05,1.18507070275165e-08,1.0625e-05,1.185014129302964e-08,1.0625e-05,1.1847881048738e-08,1.0625e-05,1.184774792791542e-08,1.0625e-05,1.184511342809999e-08,1.0625e-05,1.184501100510789e-08,1.0625e-05,1.184209699685209e-08,1.0625e-05,1.184464090599173e-08,1.0625e-05,1.184665515129111e-08,1.0625e-05,1.184775766651854e-08,1.0625e-05,1.184627233113739e-08,1.0625e-05,1.184673516137421e-08,1.0625e-05,1.184989077229133e-08,1.0625e-05,1.184389614275151e-08,1.0625e-05,1.184555733798819e-08,1.0625e-05,1.184379650747525e-08,1.0625e-05,1.184473098234432e-08,1.0625e-05,1.184360373761027e-08,1.0625e-05,1.184519555830808e-08,1.0625e-05,1.184934901655755e-08,1.0625e-05,1.184520614670077e-08,1.0625e-05,1.184320372663449e-08,1.0625e-05,1.184391732700547e-08,1.0625e-05,1.185273638177763e-08,1.0625e-05,1.184795016637198e-08,1.0625e-05,1.184466918542488e-08,1.0625e-05,1.18454873911283e-08,1.0625e-05,1.184628279139356e-08
1.0675e-05,1.188441274648164e-08,1.0675e-05,1.188447688537132e-08,1.0675e-05,1.18844166984517e-08,1.0675e-05,1.188721811607573e-08,1.0675e-05,1.188539424853494e-08,1.0675e-05,1.188104857597902e-08,1.0675e-05,1.188621354785735e-08,1.0675e-05,1.188155498271621e-08,1.0675e-05,1.188091066646201e-08,1.0675e-05,1.188228950904831e-08,1.0675e-05,1.188615243949407e-08,1.0675e-05,1.18853073022515e-08,1.0675e-05,1.188204980905038e-08,1.0675e-05,1.188535419660559e-08,1.0675e-05,1.188240624564547e-08,1.0675e-05,1.187966070410308e-08,1.0675e-05,1.188779979226485e-08,1.0675e-05,1.188662159771485e-08,1.0675e-05,1.188864913200093e-08,1.0675e-05,1.188476067878635e-08,1.0675e-05,1.18852809421742e-08,1.0675e-05,1.18828696344623e-08,1.0675e-05,1.188883066945268e-08,1.0675e-05,1.188822029466645e-08,1.0675e-05,1.18865087255752e-08,1.0675e-05,1.188562170084499e-08,1.0675e-05,1.188374554547628e-08,1.0675e-05,1.188299601913051e-08,1.0675e-05,1.1880616459335e-08,1.0675e-05,1.188262766366603e-08,1.0675e-05,1.188527633278868e-08,1.0675e-05,1.188578634713952e-08,1.0675e-05,1.18848413207119e-08,1.0675e-05,1.188534106908928e-08,1.0675e-05,1.188632322415306e-08,1.0675e-05,1.188247846406553e-08,1.0675e-05,1.188400176850485e-08,1.0675e-05,1.18823799820319e-08,1.0675e-05,1.188269978982121e-08,1.0675e-05,1.188225128839568e-08,1.0675e-05,1.188383885646054e-08,1.0675e-05,1.188725653121911e-08,1.0675e-05,1.188308169069159e-08,1.0675e-05,1.188179606090611e-08,1.0675e-05,1.188241756713897e-08,1.0675e-05,1.188932137625274e-08,1.0675e-05,1.188661744829833e-08,1.0675e-05,1.188276751085961e-08,1.0675e-05,1.188398179557825e-08,1.0675e-05,1.188483524980356e-08
1.0725e-05,1.192133683760479e-08,1.0725e-05,1.192141668522472e-08,1.0725e-05,1.192130703704748e-08,1.0725e-05,1.192443431228553e-08,1.0725e-05,1.192326038509785e-08,1.0725e-05,1.191748482589694e-08,1.0725e-05,1.192358570359538e-08,1.0725e-05,1.191815169982389e-08,1.0725e-05,1.191751729795488e-08,1.0725e-05,1.191926079591313e-08,1.0725e-05,1.192341190115845e-08,1.0725e-05,1.192231287824818e-08,1.0725e-05,1.191865401777131e-08,1.0725e-05,1.192233067388653e-08,1.0725e-05,1.191893074583511e-08,1.0725e-05,1.191614366123912e-08,1.0725e-05,1.192506881454881e-08,1.0725e-05,1.192371314834799e-08,1.0725e-05,1.192679749906402e-08,1.0725e-05,1.192170982732779e-08,1.0725e-05,1.192223480411527e-08,1.0725e-05,1.191970653633832e-08,1.0725e-05,1.192637807728014e-08,1.0725e-05,1.192582428534986e-08,1.0725e-05,1.19234957713014e-08,1.0725e-05,1.192282510522276e-08,1.0725e-05,1.192055812760793e-08,1.0725e-05,1.191999772045866e-08,1.0725e-05,1.191719268287845e-08,1.0725e-05,1.191951090015793e-08,1.0725e-05,1.192228415494697e-08,1.0725e-05,1.192301282191694e-08,1.0725e-05,1.192179180667717e-08,1.0725e-05,1.19223704345317e-08,1.0725e-05,1.192421060057807e-08,1.0725e-05,1.191912186297518e-08,1.0725e-05,1.192090346251383e-08,1.0725e-05,1.19190154315135e-08,1.0725e-05,1.191969974429967e-08,1.0725e-05,1.191886198102634e-08,1.0725e-05,1.192056767466997e-08,1.0725e-05,1.192452164125513e-08,1.0725e-05,1.192022629435109e-08,1.0725e-05,1.19183594163814e-08,1.0725e-05,1.191903155802625e-08,1.0725e-05,1.192739537641203e-08,1.0725e-05,1.192365820118968e-08,1.0725e-05,1.191971419500017e-08,1.0725e-05,1.192084856406849e-08,1.0725e-05,1.192183374140576e-08
1.0775e-05,1.195943631965813e-08,1.0775e-05,1.195951515553159e-08,1.0775e-05,1.195938749168843e-08,1.0775e-05,1.196271616998995e-08,1.0775e-05,1.196273991553011e-08,1.0775e-05,1.195573200232194e-08,1.0775e-05,1.196226106596284e-08,1.0775e-05,1.195641405878671e-08,1.0775e-05,1.195585254493173e-08,1.0775e-05,1.195775459272433e-08,1.0775e-05,1.196199088308095e-08,1.0775e-05,1.196042817708623e-08,1.0775e-05,1.195692502056419e-08,1.0775e-05,1.196042799456033e-08,1.0775e-05,1.195717144334934e-08,1.0775e-05,1.195442299812818e-08,1.0775e-05,1.19633433532527e-08,1.0775e-05,1.196184261922366e-08,1.0775e-05,1.19661477519057e-08,1.0775e-05,1.195979689310257e-08,1.0775e-05,1.19603273473536e-08,1.0775e-05,1.195780029281555e-08,1.0775e-05,1.196450658356751e-08,1.0775e-05,1.196405742765876e-08,1.0775e-05,1.196159895094274e-08,1.0775e-05,1.196131219548563e-08,1.0775e-05,1.195864653150021e-08,1.0775e-05,1.195852563691694e-08,1.0775e-05,1.195554609086536e-08,1.0775e-05,1.19579664838351e-08,1.0775e-05,1.196039831094152e-08,1.0775e-05,1.196150488804085e-08,1.0775e-05,1.195989541113268e-08,1.0775e-05,1.19605077097773e-08,1.0775e-05,1.196366389448969e-08,1.0775e-05,1.195740450437716e-08,1.0775e-05,1.195904089169458e-08,1.0775e-05,1.195732249454397e-08,1.0775e-05,1.195822013465093e-08,1.0775e-05,1.195715588583417e-08,1.0775e-05,1.195859583954601e-08,1.0775e-05,1.196283900171269e-08,1.0775e-05,1.195878341392104e-08,1.0775e-05,1.195663235274741e-08,1.0775e-05,1.19572943385338e-08,1.0775e-05,1.196670144934677e-08,1.0775e-05,1.196179162927533e-08,1.0775e-05,1.195820716123483e-08,1.0775e-05,1.195892730639122e-08,1.0775e-05,1.195998117424601e-08
1.0825e-05,1.199939707151352e-08,1.0825e-05,1.199961587302036e-08,1.0825e-05,1.199949432745993e-08,1.0825e-05,1.200240536852237e-08,1.0825e-05,1.200239674802153e-08,1.0825e-05,1.199556761920741e-08,1.0825e-05,1.200250695980014e-08,1.0825e-05,1.199631719548054e-08,1.0825e-05,1.199581057910932e-08,1.0825e-05,1.199771498126826e-08,1.0825e-05,1.200179394611076e-08,1.0825e-05,1.200046472530809e-08,1.0825e-05,1.199687342796547e-08,1.0825e-05,1.200053389714921e-08,1.0825e-05,1.199718527706086e-08,1.0825e-05,1.199441009993067e-08,1.0825e-05,1.200313946244183e-08,1.0825e-05,1.200152317396748e-08,1.0825e-05,1.200551747695548e-08,1.0825e-05,1.199964890433164e-08,1.0825e-05,1.200003719818699e-08,1.0825e-05,1.199780912258894e-08,1.0825e-05,1.200415517721371e-08,1.0825e-05,1.200373483737425e-08,1.0825e-05,1.200156505784632e-08,1.0825e-05,1.200123007006852e-08,1.0825e-05,1.199849310867665e-08,1.0825e-05,1.199859170281606e-08,1.0825e-05,1.199557293638525e-08,1.0825e-05,1.199804886572275e-08,1.0825e-05,1.20000509036771e-08,1.0825e-05,1.200119879615881e-08,1.0825e-05,1.199986941239957e-08,1.0825e-05,1.200045226284694e-08,1.0825e-05,1.200347586232831e-08,1.0825e-05,1.199700037074114e-08,1.0825e-05,1.199902518495163e-08,1.0825e-05,1.199712925906008e-08,1.0825e-05,1.199818957897835e-08,1.0825e-05,1.199700394388217e-08,1.0825e-05,1.199864100584365e-08,1.0825e-05,1.200320162778479e-08,1.0825e-05,1.199878343546733e-08,1.0825e-05,1.199649024498861e-08,1.0825e-05,1.199732131149465e-08,1.0825e-05,1.200659584283279e-08,1.0825e-05,1.20018603494659e-08,1.0825e-05,1.199798200218807e-08,1.0825e-05,1.199914140091037e-08,1.0825e-05,1.199987486035027e-08
1.0875e-05,1.203879019384489e-08,1.0875e-05,1.203910363727811e-08,1.0875e-05,1.20389741360152e-08,1.0875e-05,1.204175018710276e-08,1.0875e-05,1.204174874188458e-08,1.0875e-05,1.203472943904575e-08,1.0875e-05,1.20421685384005e-08,1.0875e-05,1.20355450908994e-08,1.0875e-05,1.203504068703029e-08,1.0875e-05,1.203708028178943e-08,1.0875e-05,1.204105754846019e-08,1.0875e-05,1.203992748929124e-08,1.0875e-05,1.203610186175472e-08,1.0875e-05,1.204001471869353e-08,1.0875e-05,1.203648516713965e-08,1.0875e-05,1.203362232080218e-08,1.0875e-05,1.204264320217817e-08,1.0875e-05,1.204076077325867e-08,1.0875e-05,1.204499689661252e-08,1.0875e-05,1.203894750142667e-08,1.0875e-05,1.203929584517642e-08,1.0875e-05,1.203723602506444e-08,1.0875e-05,1.204374789995516e-08,1.0875e-05,1.204332025229836e-08,1.0875e-05,1.204101564030822e-08,1.0875e-05,1.204057353949241e-08,1.0875e-05,1.20378241720962e-08,1.0875e-05,1.203809368153611e-08,1.0875e-05,1.20348723830186e-08,1.0875e-05,1.203751690008395e-08,1.0875e-05,1.203926638764068e-08,1.0875e-05,1.20404071085884e-08,1.0875e-05,1.203926617721991e-08,1.0875e-05,1.203984639035518e-08,1.0875e-05,1.204300691323715e-08,1.0875e-05,1.203602632551834e-08,1.0875e-05,1.203844296827059e-08,1.0875e-05,1.203631916213057e-08,1.0875e-05,1.203757796282678e-08,1.0875e-05,1.203623461575698e-08,1.0875e-05,1.203808811345722e-08,1.0875e-05,1.204309515623854e-08,1.0875e-05,1.203816779782913e-08,1.0875e-05,1.203566975678099e-08,1.0875e-05,1.203662908990852e-08,1.0875e-05,1.204649910100597e-08,1.0875e-05,1.204134542975879e-08,1.0875e-05,1.203726035394203e-08,1.0875e-05,1.203870557343182e-08,1.0875e-05,1.203920384562591e-08
1.0925e-05,1.207734654892126e-08,1.0925e-05,1.207765335480978e-08,1.0925e-05,1.207750114508538e-08,1.0925e-05,1.208008009207121e-08,1.0925e-05,1.208019550260376e-08,1.0925e-05,1.207352333455243e-08,1.0925e-05,1.208059926742961e-08,1.0925e-05,1.207444415347092e-08,1.0925e-05,1.207400528747127e-08,1.0925e-05,1.207571112367832e-08,1.0925e-05,1.207942594845036e-08,1.0925e-05,1.207842455799725e-08,1.0925e-05,1.207498884256623e-08,1.0925e-05,1.207849676722587e-08,1.0925e-05,1.207508665273462e-08,1.0925e-05,1.20725402663634e-08,1.0925e-05,1.20809775066704e-08,1.0925e-05,1.207923917407989e-08,1.0925e-05,1.208354296082189e-08,1.0925e-05,1.207750861640326e-08,1.0925e-05,1.207780410199839e-08,1.0925e-05,1.207592295249895e-08,1.0925e-05,1.208205232197545e-08,1.0925e-05,1.20816859393166e-08,1.0925e-05,1.207939682754999e-08,1.0925e-05,1.207903365370571e-08,1.0925e-05,1.207641642575161e-08,1.0925e-05,1.207663953166348e-08,1.0925e-05,1.207383013609946e-08,1.0925e-05,1.207604258598919e-08,1.0925e-05,1.207782794317638e-08,1.0925e-05,1.2078867149121e-08,1.0925e-05,1.207779035331519e-08,1.0925e-05,1.207838631775149e-08,1.0925e-05,1.208142412640858e-08,1.0925e-05,1.207493269406497e-08,1.0925e-05,1.207703725555265e-08,1.0925e-05,1.207504934247447e-08,1.0925e-05,1.20761971806663e-08,1.0925e-05,1.207492578506869e-08,1.0925e-05,1.207658398149748e-08,1.0925e-05,1.208140135744459e-08,1.0925e-05,1.207681479432132e-08,1.0925e-05,1.207453560453908e-08,1.0925e-05,1.207531263787843e-08,1.0925e-05,1.208497160487589e-08,1.0925e-05,1.207973973762751e-08,1.0925e-05,1.20758483843827e-08,1.0925e-05,1.20772679934033e-08,1.0925e-05,1.207777113245094e-08
1.0975e-05,1.211542593807767e-08,1.0975e-05,1.211572096271775e-08,1.0975e-05,1.211549182816953e-08,1.0975e-05,1.211823149574413e-08,1.0975e-05,1.211850006867627e-08,1.0975e-05,1.211118144324359e-08,1.0975e-05,1.21188965433177e-08,1.0975e-05,1.211220066001664e-08,1.0975e-05,1.211177431803637e-08,1.0975e-05,1.211363662863757e-08,1.0975e-05,1.211754099193801e-08,1.0975e-05,1.211653955139412e-08,1.0975e-05,1.211278836537861e-08,1.0975e-05,1.211660400333564e-08,1.0975e-05,1.211289863429572e-08,1.0975e-05,1.211099079434863e-08,1.0975e-05,1.21192355638879e-08,1.0975e-05,1.211744726214263e-08,1.0975e-05,1.212174241907405e-08,1.0975e-05,1.211553194071669e-08,1.0975e-05,1.211588654529678e-08,1.0975e-05,1.211391152354045e-08,1.0975e-05,1.21203023783964e-08,1.0975e-05,1.212001810126032e-08,1.0975e-05,1.211760135611367e-08,1.0975e-05,1.211714043712278e-08,1.0975e-05,1.211439481601765e-08,1.0975e-05,1.211466647348857e-08,1.0975e-05,1.211161981933821e-08,1.0975e-05,1.211388844870029e-08,1.0975e-05,1.211593762581363e-08,1.0975e-05,1.211700800752096e-08,1.0975e-05,1.211585546838632e-08,1.0975e-05,1.21165387039659e-08,1.0975e-05,1.211976398247467e-08,1.0975e-05,1.211272940653473e-08,1.0975e-05,1.211513024552023e-08,1.0975e-05,1.211294077796129e-08,1.0975e-05,1.211416011088343e-08,1.0975e-05,1.211280649389102e-08,1.0975e-05,1.211452497149765e-08,1.0975e-05,1.21196888398176e-08,1.0975e-05,1.211486878196559e-08,1.0975e-05,1.211231620017437e-08,1.0975e-05,1.211317764706422e-08,1.0975e-05,1.21230604042626e-08,1.0975e-05,1.211795549136214e-08,1.0975e-05,1.211375878842312e-08,1.0975e-05,1.21153220890065e-08,1.0975e-05,1.211588732785249e-08
1.1025e-05,1.215417383607703e-08,1.1025e-05,1.215451434197142e-08,1.1025e-05,1.215438400818949e-08,1.1025e-05,1.215748777999021e-08,1.1025e-05,1.215763412887122e-08,1.1025e-05,1.21498017795821e-08,1.1025e-05,1.215779861905899e-08,1.1025e-05,1.215072899356767e-08,1.1025e-05,1.215025632123276e-08,1.1025e-05,1.215238122501427e-08,1.1025e-05,1.215667194733566e-08,1.1025e-05,1.215554354501217e-08,1.1025e-05,1.215136291703629e-08,1.1025e-05,1.215530827148199e-08,1.1025e-05,1.215156501382879e-08,1.1025e-05,1.214929796118817e-08,1.1025e-05,1.215837988769978e-08,1.1025e-05,1.215628767162782e-08,1.1025e-05,1.216085871422203e-08,1.1025e-05,1.215426502878326e-08,1.1025e-05,1.215487184411414e-08,1.1025e-05,1.215261509252015e-08,1.1025e-05,1.215937552834631e-08,1.1025e-05,1.215906594163561e-08,1.1025e-05,1.215654220828308e-08,1.1025e-05,1.215598282427258e-08,1.1025e-05,1.215324920627743e-08,1.1025e-05,1.21534241284231e-08,1.1025e-05,1.2150118433001e-08,1.1025e-05,1.21527429651105e-08,1.1025e-05,1.215485251391377e-08,1.1025e-05,1.21560159022792e-08,1.1025e-05,1.215472451576451e-08,1.1025e-05,1.21554716455947e-08,1.1025e-05,1.215882669803455e-08,1.1025e-05,1.215131479571198e-08,1.1025e-05,1.215373892803684e-08,1.1025e-05,1.215160478871783e-08,1.1025e-05,1.215299971218088e-08,1.1025e-05,1.215157200330814e-08,1.1025e-05,1.215345220207282e-08,1.1025e-05,1.215865224983495e-08,1.1025e-05,1.215361272370245e-08,1.1025e-05,1.215094113208638e-08,1.1025e-05,1.21518024703136e-08,1.1025e-05,1.216216959322341e-08,1.1025e-05,1.215706417764167e-08,1.1025e-05,1.215275632674368e-08,1.1025e-05,1.215399912756193e-08,1.1025e-05,1.215473137347204e-08
1.1075e-05,1.219484826080048e-08,1.1075e-05,1.219525007208947e-08,1.1075e-05,1.219518144758083e-08,1.1075e-05,1.219852163871343e-08,1.1075e-05,1.219858648102611e-08,1.1075e-05,1.219054153058265e-08,1.1075e-05,1.219855581011046e-08,1.1075e-05,1.219138629957131e-08,1.1075e-05,1.219086905047625e-08,1.1075e-05,1.219307901897631e-08,1.1075e-05,1.219769781357219e-08,1.1075e-05,1.219664387209925e-08,1.1075e-05,1.219205189167381e-08,1.1075e-05,1.219594142896442e-08,1.1075e-05,1.219226742918803e-08,1.1075e-05,1.218936495371425e-08,1.1075e-05,1.219922511833267e-08,1.1075e-05,1.219719720356203e-08,1.1075e-05,1.220161524454733e-08,1.1075e-05,1.219495504965995e-08,1.1075e-05,1.219605930806064e-08,1.1075e-05,1.219329687358219e-08,1.1075e-05,1.220009496289123e-08,1.1075e-05,1.219981124295363e-08,1.1075e-05,1.21975043289447e-08,1.1075e-05,1.219688434792234e-08,1.1075e-05,1.21940488978701e-08,1.1075e-05,1.219417958673233e-08,1.1075e-05,1.219076922690189e-08,1.1075e-05,1.21935149415895e-08,1.1075e-05,1.219567989554795e-08,1.1075e-05,1.219702838409303e-08,1.1075e-05,1.219551017221437e-08,1.1075e-05,1.219652695740003e-08,1.1075e-05,1.21995678841979e-08,1.1075e-05,1.219204465430677e-08,1.1075e-05,1.219431064174198e-08,1.1075e-05,1.219232328534472e-08,1.1075e-05,1.219375246985645e-08,1.1075e-05,1.219236425044711e-08,1.1075e-05,1.219427343136794e-08,1.1075e-05,1.219935670955722e-08,1.1075e-05,1.219425046096847e-08,1.1075e-05,1.219164964180992e-08,1.1075e-05,1.21924244593729e-08,1.1075e-05,1.220281836830754e-08,1.1075e-05,1.219808202663602e-08,1.1075e-05,1.219365545385514e-08,1.1075e-05,1.219462517395216e-08,1.1075e-05,1.219546872534538e-08
1.1125e-05,1.223565884027468e-08,1.1125e-05,1.223606561183257e-08,1.1125e-05,1.22359563140229e-08,1.1125e-05,1.223926800015314e-08,1.1125e-05,1.223947911860753e-08,1.1125e-05,1.223120410740161e-08,1.1125e-05,1.223945445540257e-08,1.1125e-05,1.223212907367921e-08,1.1125e-05,1.223168136598635e-08,1.1125e-05,1.223382967975295e-08,1.1125e-05,1.22384293509706e-08,1.1125e-05,1.22373914255072e-08,1.1125e-05,1.223279516465055e-08,1.1125e-05,1.223676046140166e-08,1.1125e-05,1.22329071616942e-08,1.1125e-05,1.223014329580447e-08,1.1125e-05,1.224002441426761e-08,1.1125e-05,1.223800118757623e-08,1.1125e-05,1.224260908575768e-08,1.1125e-05,1.223576346478872e-08,1.1125e-05,1.22367479477534e-08,1.1125e-05,1.223409886253277e-08,1.1125e-05,1.224094616546273e-08,1.1125e-05,1.224073131648932e-08,1.1125e-05,1.223823890425969e-08,1.1125e-05,1.223765188245486e-08,1.1125e-05,1.223478310304282e-08,1.1125e-05,1.223489172615695e-08,1.1125e-05,1.223157688448829e-08,1.1125e-05,1.223413972782423e-08,1.1125e-05,1.223650583649697e-08,1.1125e-05,1.223779087411428e-08,1.1125e-05,1.223629446316789e-08,1.1125e-05,1.223731668997236e-08,1.1125e-05,1.224052027135984e-08,1.1125e-05,1.223279417487386e-08,1.1125e-05,1.223508760155908e-08,1.1125e-05,1.223307163191336e-08,1.1125e-05,1.223451049136229e-08,1.1125e-05,1.22330853505195e-08,1.1125e-05,1.22349444395549e-08,1.1125e-05,1.224017003319905e-08,1.1125e-05,1.22351049306691e-08,1.1125e-05,1.22323663294183e-08,1.1125e-05,1.223314247049254e-08,1.1125e-05,1.224380863985273e-08,1.1125e-05,1.223887593497226e-08,1.1125e-05,1.223433384735049e-08,1.1125e-05,1.223538265348605e-08,1.1125e-05,1.223631535634274e-08
1.1175e-05,1.227503503071302e-08,1.1175e-05,1.227542801522111e-08,1.1175e-05,1.227529865679775e-08,1.1175e-05,1.227864868147927e-08,1.1175e-05,1.227900855231642e-08,1.1175e-05,1.227108256603835e-08,1.1175e-05,1.227895889647753e-08,1.1175e-05,1.227200852825534e-08,1.1175e-05,1.227162211089645e-08,1.1175e-05,1.227322655617814e-08,1.1175e-05,1.227769736477174e-08,1.1175e-05,1.227666622045005e-08,1.1175e-05,1.227263171538454e-08,1.1175e-05,1.227616224762902e-08,1.1175e-05,1.227267979127018e-08,1.1175e-05,1.227016176892639e-08,1.1175e-05,1.227953803111034e-08,1.1175e-05,1.22773657730227e-08,1.1175e-05,1.228240091623731e-08,1.1175e-05,1.227508112574143e-08,1.1175e-05,1.227593788691828e-08,1.1175e-05,1.227361626559647e-08,1.1175e-05,1.22805140133002e-08,1.1175e-05,1.228035519206624e-08,1.1175e-05,1.227762186946029e-08,1.1175e-05,1.227688973937425e-08,1.1175e-05,1.227425441454356e-08,1.1175e-05,1.227440704842769e-08,1.1175e-05,1.227154914887449e-08,1.1175e-05,1.227350668184218e-08,1.1175e-05,1.227591187147321e-08,1.1175e-05,1.22771133039451e-08,1.1175e-05,1.227567291430747e-08,1.1175e-05,1.227661919512539e-08,1.1175e-05,1.228011318592181e-08,1.1175e-05,1.227263406245484e-08,1.1175e-05,1.227463962659989e-08,1.1175e-05,1.227294199629611e-08,1.1175e-05,1.227399398312422e-08,1.1175e-05,1.227294184321582e-08,1.1175e-05,1.227434608102104e-08,1.1175e-05,1.227967663708169e-08,1.1175e-05,1.227464086627831e-08,1.1175e-05,1.227223949923092e-08,1.1175e-05,1.22729485372179e-08,1.1175e-05,1.228366879780705e-08,1.1175e-05,1.227829032440345e-08,1.1175e-05,1.227378667894611e-08,1.1175e-05,1.227488302840678e-08,1.1175e-05,1.227574339924041e-08
1.1225e-05,1.231366609364023e-08,1.1225e-05,1.231370063357591e-08,1.1225e-05,1.231456081728096e-08,1.1225e-05,1.23166581859108e-08,1.1225e-05,1.231710688395393e-08,1.1225e-05,1.230977162175962e-08,1.1225e-05,1.231668753912726e-08,1.1225e-05,1.230958527380093e-08,1.1225e-05,1.230997614050454e-08,1.1225e-05,1.231286009445276e-08,1.1225e-05,1.231506457720263e-08,1.1225e-05,1.231392251693111e-08,1.1225e-05,1.231281538760599e-08,1.1225e-05,1.231420359845312e-08,1.1225e-05,1.231016826779308e-08,1.1225e-05,1.230938754542431e-08,1.1225e-05,1.231817491721925e-08,1.1225e-05,1.231547549802493e-08,1.1225e-05,1.232083333747241e-08,1.1225e-05,1.231403260076553e-08,1.1225e-05,1.23135218651437e-08,1.1225e-05,1.231240156305289e-08,1.1225e-05,1.231908057411766e-08,1.1225e-05,1.231843120884236e-08,1.1225e-05,1.231648733028152e-08,1.1225e-05,1.231424401748739e-08,1.1225e-05,1.231285798331679e-08,1.1225e-05,1.231228208413071e-08,1.1225e-05,1.231105312269619e-08,1.1225e-05,1.231172915473131e-08,1.1225e-05,1.231439361902387e-08,1.1225e-05,1.231498577267985e-08,1.1225e-05,1.231418022665134e-08,1.1225e-05,1.231508963571023e-08,1.1225e-05,1.231682495540821e-08,1.1225e-05,1.23117099761535e-08,1.1225e-05,1.23131830434675e-08,1.1225e-05,1.23120494179693e-08,1.1225e-05,1.231145266760208e-08,1.1225e-05,1.231128704333963e-08,1.1225e-05,1.231367320264548e-08,1.1225e-05,1.231757525396126e-08,1.1225e-05,1.231268900884871e-08,1.1225e-05,1.231057489287332e-08,1.1225e-05,1.231169279695264e-08,1.1225e-05,1.232197577841502e-08,1.1225e-05,1.231629407951335e-08,1.1225e-05,1.231300650795821e-08,1.1225e-05,1.23131474022718e-08,1.1225e-05,1.231506106278391e-08
