"P_inst (d0=0,d1=0,d2=0,d3=0,d4=0) X","P_inst (d0=0,d1=0,d2=0,d3=0,d4=0) Y","P_inst (d0=0,d1=0,d2=0,d3=0,d4=1) X","P_inst (d0=0,d1=0,d2=0,d3=0,d4=1) Y","P_inst (d0=0,d1=0,d2=0,d3=1,d4=0) X","P_inst (d0=0,d1=0,d2=0,d3=1,d4=0) Y","P_inst (d0=0,d1=0,d2=0,d3=1,d4=1) X","P_inst (d0=0,d1=0,d2=0,d3=1,d4=1) Y","P_inst (d0=0,d1=0,d2=1,d3=0,d4=0) X","P_inst (d0=0,d1=0,d2=1,d3=0,d4=0) Y","P_inst (d0=0,d1=0,d2=1,d3=0,d4=1) X","P_inst (d0=0,d1=0,d2=1,d3=0,d4=1) Y","P_inst (d0=0,d1=0,d2=1,d3=1,d4=0) X","P_inst (d0=0,d1=0,d2=1,d3=1,d4=0) Y","P_inst (d0=0,d1=0,d2=1,d3=1,d4=1) X","P_inst (d0=0,d1=0,d2=1,d3=1,d4=1) Y","P_inst (d0=0,d1=1,d2=0,d3=0,d4=0) X","P_inst (d0=0,d1=1,d2=0,d3=0,d4=0) Y","P_inst (d0=0,d1=1,d2=0,d3=0,d4=1) X","P_inst (d0=0,d1=1,d2=0,d3=0,d4=1) Y","P_inst (d0=0,d1=1,d2=0,d3=1,d4=0) X","P_inst (d0=0,d1=1,d2=0,d3=1,d4=0) Y","P_inst (d0=0,d1=1,d2=0,d3=1,d4=1) X","P_inst (d0=0,d1=1,d2=0,d3=1,d4=1) Y","P_inst (d0=0,d1=1,d2=1,d3=0,d4=0) X","P_inst (d0=0,d1=1,d2=1,d3=0,d4=0) Y","P_inst (d0=0,d1=1,d2=1,d3=0,d4=1) X","P_inst (d0=0,d1=1,d2=1,d3=0,d4=1) Y","P_inst (d0=0,d1=1,d2=1,d3=1,d4=0) X","P_inst (d0=0,d1=1,d2=1,d3=1,d4=0) Y","P_inst (d0=0,d1=1,d2=1,d3=1,d4=1) X","P_inst (d0=0,d1=1,d2=1,d3=1,d4=1) Y","P_inst (d0=1,d1=0,d2=0,d3=0,d4=0) X","P_inst (d0=1,d1=0,d2=0,d3=0,d4=0) Y","P_inst (d0=1,d1=0,d2=0,d3=0,d4=1) X","P_inst (d0=1,d1=0,d2=0,d3=0,d4=1) Y","P_inst (d0=1,d1=0,d2=0,d3=1,d4=0) X","P_inst (d0=1,d1=0,d2=0,d3=1,d4=0) Y","P_inst (d0=1,d1=0,d2=0,d3=1,d4=1) X","P_inst (d0=1,d1=0,d2=0,d3=1,d4=1) Y","P_inst (d0=1,d1=0,d2=1,d3=0,d4=0) X","P_inst (d0=1,d1=0,d2=1,d3=0,d4=0) Y","P_inst (d0=1,d1=0,d2=1,d3=0,d4=1) X","P_inst (d0=1,d1=0,d2=1,d3=0,d4=1) Y","P_inst (d0=1,d1=0,d2=1,d3=1,d4=0) X","P_inst (d0=1,d1=0,d2=1,d3=1,d4=0) Y","P_inst (d0=1,d1=0,d2=1,d3=1,d4=1) X","P_inst (d0=1,d1=0,d2=1,d3=1,d4=1) Y","P_inst (d0=1,d1=1,d2=0,d3=0,d4=0) X","P_inst (d0=1,d1=1,d2=0,d3=0,d4=0) Y","P_inst (d0=1,d1=1,d2=0,d3=0,d4=1) X","P_inst (d0=1,d1=1,d2=0,d3=0,d4=1) Y","P_inst (d0=1,d1=1,d2=0,d3=1,d4=0) X","P_inst (d0=1,d1=1,d2=0,d3=1,d4=0) Y","P_inst (d0=1,d1=1,d2=0,d3=1,d4=1) X","P_inst (d0=1,d1=1,d2=0,d3=1,d4=1) Y","P_inst (d0=1,d1=1,d2=1,d3=0,d4=0) X","P_inst (d0=1,d1=1,d2=1,d3=0,d4=0) Y","P_inst (d0=1,d1=1,d2=1,d3=0,d4=1) X","P_inst (d0=1,d1=1,d2=1,d3=0,d4=1) Y","P_inst (d0=1,d1=1,d2=1,d3=1,d4=0) X","P_inst (d0=1,d1=1,d2=1,d3=1,d4=0) Y","P_inst (d0=1,d1=1,d2=1,d3=1,d4=1) X","P_inst (d0=1,d1=1,d2=1,d3=1,d4=1) Y"
1.802787762089555e-07,-1.624284076258608e-05,1.404030415918204e-07,-8.275415016018317e-05,1.403933015025992e-07,-7.021461699915176e-05,1.403879571684891e-07,-8.060845066808338e-05,1.403704313243563e-07,-6.857113927536676e-05,1.403425780253824e-07,-0.0002552221273370592,1.404e-07,-6.316608058843921e-05,1.404034420843905e-07,-6.981735462997718e-05,1.40908392785526e-07,-8.044900546742292e-08,1.403448603479816e-07,-0.0002958438373025913,1.403935950675232e-07,-6.858019504222995e-05,1.403458635306028e-07,-0.0002787561368212488,1.40393132606346e-07,-7.305927998404283e-05,1.403503241149719e-07,-0.0002571096397283099,1.407295184315097e-07,-1.432825940593548e-06,1.434519297077821e-07,-1.284345581697109e-07,1.411328721579868e-07,1.319816431379527e-07,1.403911378877769e-07,-8.73757853783787e-05,1.404035547012788e-07,-5.666703992161854e-05,1.403937310104836e-07,-9.015999196583056e-05,1.403439642785555e-07,-0.0002533941652493739,1.403464072014525e-07,-0.0002921537020453957,1.407244173043183e-07,-1.446871914591426e-06,1.408432418895211e-07,-3.212334284043495e-07,1.403600943309269e-07,-7.754826909541473e-05,1.403489543862974e-07,-0.0002993758301358557,1.403681315701371e-07,-6.41368246385135e-05,1.403584381131169e-07,-8.899580791443954e-05,1.403788733644499e-07,-7.065136954073643e-05,1.404034435134527e-07,-7.515112393971344e-05,1.504110865779743e-07,-2.337448576720609e-08,1.802787762089856e-07,-1.624284161252542e-05
1.802936165252138e-07,-3.86072790278811e-05,1.404065244162432e-07,-7.989707692377776e-05,1.404e-07,-6.895072567426311e-05,1.403939785842446e-07,-9.118169759064875e-05,1.403759754187827e-07,-7.224123162235575e-05,1.403446196430118e-07,-0.0002887353561818172,1.404038001861163e-07,-5.284468149158252e-05,1.404077571430222e-07,-6.650279654212307e-05,1.411777632488584e-07,6.120553165360557e-08,1.403468302279816e-07,-0.0003000903560853363,1.404e-07,-6.574847124720313e-05,1.403480508019151e-07,-0.0002836993593573848,1.404e-07,-7.054909274229893e-05,1.403517063713855e-07,-0.0002260392275111124,1.409636900452102e-07,2.755971154335945e-07,1.461021246332308e-07,1.262143511476566e-07,1.415111700274581e-07,-1.287634095465268e-07,1.403955689438884e-07,-9.823450724090504e-05,1.404079585698976e-07,-5.35962482517395e-05,1.404e-07,-7.881918423201059e-05,1.40345753597365e-07,-0.0002657686133801922,1.403486525874917e-07,-0.0002949892461861002,1.409544822203869e-07,1.342563738066016e-07,1.410807820639747e-07,8.150995378802075e-08,1.403632691343246e-07,-7.190914708766119e-05,1.403507862864264e-07,-0.0002616663219031287,1.403735140479336e-07,-6.462074997072127e-05,1.40360529489576e-07,-9.052443216210474e-05,1.403863419504165e-07,-7.189220618853229e-05,1.404075555578046e-07,-7.194071356752863e-05,1.504304470239954e-07,1.546172116223372e-08,1.802936165252468e-07,-3.86072809663643e-05
1.80300853129317e-07,-5.068815062509349e-05,1.404099429630634e-07,-7.826932454740449e-05,1.404036902272735e-07,-5.777002041322672e-05,1.404e-07,-7.983700849069959e-05,1.403825876612918e-07,-7.365318767232607e-05,1.403465484017632e-07,-0.0002949786902957446,1.404086693752622e-07,-4.959595097799364e-05,1.40411741107779e-07,-6.477713947313246e-05,1.415849810737578e-07,-6.144304842010345e-08,1.403490948658912e-07,-0.0003023699513544051,1.404036148125454e-07,-5.545148850481927e-05,1.403498308964676e-07,-0.0002488258030658753,1.404035661420895e-07,-6.006281483169398e-05,1.40352927453601e-07,-0.0001779305936844411,1.412886872976918e-07,-2.069956999380125e-07,1.481510623166154e-07,-1.279722550840628e-07,1.422368659070423e-07,1.257535251338786e-07,1.404e-07,-8.686154252485213e-05,1.404121901359409e-07,-5.195962226235194e-05,1.404034820403183e-07,-7.301147208684825e-05,1.403477244750273e-07,-0.0002559891065532283,1.403504753000911e-07,-0.0002586070057964248,1.412712175558698e-07,-6.515974399800937e-08,1.414250921585017e-07,-6.814108883943258e-08,1.403680225262189e-07,-6.945972675831232e-05,1.403521652450429e-07,-0.0002299599475199577,1.403799375516442e-07,-6.73206392499911e-05,1.403635694911325e-07,-7.343918723866363e-05,1.403931709752082e-07,-7.184045566011163e-05,1.404115113591872e-07,-7.011080295992617e-05,1.504505746684136e-07,-1.714687497093893e-08,1.803008531293555e-07,-5.068815355968366e-05
1.803082901204943e-07,-6.22962418614205e-05,1.404167800567039e-07,-7.393337526603259e-05,1.404085057765178e-07,-5.439673847789577e-05,1.404034652558138e-07,-7.408227411876736e-05,1.403909071558109e-07,-7.578626491014397e-05,1.403487992154799e-07,-0.0002972048551493334,1.404133166996563e-07,-4.80493407824752e-05,1.404197090372927e-07,-6.019107799990128e-05,1.423994167235565e-07,5.906535976589076e-08,1.403509340481409e-07,-0.0002629468895673655,1.404081190611838e-07,-5.236498162149405e-05,1.403511872942172e-07,-0.0002191157700401247,1.404081296217008e-07,-5.676825137646698e-05,1.403544027971856e-07,-0.0001528775089720693,1.418095763395003e-07,1.913300705107273e-07,1.502e-07,1.257724324206807e-07,1.436882576662108e-07,-1.274276808031149e-07,1.404031553858661e-07,-8.163419058154413e-05,1.404206532680276e-07,-4.797227949457133e-05,1.404077550545974e-07,-6.971362301761166e-05,1.403493489548139e-07,-0.0002260821782633948,1.403518565559207e-07,-0.0002273305483895382,1.417748959505685e-07,5.126839870921807e-08,1.420441630312831e-07,6.346087279701008e-08,1.403731388624405e-07,-7.096041837798113e-05,1.403534261228775e-07,-0.0001815686834711989,1.403880194030154e-07,-6.731158585781593e-05,1.403684168295286e-07,-7.945227403086428e-05,1.404e-07,-6.953963490452495e-05,1.404194229619524e-07,-6.53293874329158e-05,1.504908299572502e-07,1.547915774231036e-08,1.803082901205318e-07,-6.229624630350002e-05
1.803150217384718e-07,-7.79906528605476e-05,1.404258457830192e-07,-6.837479745553819e-05,1.40412910119292e-07,-5.281873785831696e-05,1.404076624170731e-07,-7.082471607440531e-05,1.404e-07,-7.245463946497202e-05,1.403506271324546e-07,-0.0002601790944345731,1.404226113484443e-07,-4.380050593907296e-05,1.404303957606079e-07,-5.468732285769784e-05,1.44028288023154e-07,-6.093232024531031e-08,1.403523158916146e-07,-0.0002322728961304479,1.404124423948606e-07,-5.073110050149797e-05,1.403523757473195e-07,-0.0001710454313624394,1.404124808103742e-07,-5.511063645513207e-05,1.40355987866868e-07,-0.0001205149988224681,1.428513544231172e-07,-1.905970396280749e-07,1.5025e-07,1.421596501259576e-05,1.465910411845478e-07,1.252957023419189e-07,1.404067845691061e-07,-7.869507470570144e-05,1.404335959517759e-07,-4.252084768073593e-05,1.404118426799904e-07,-6.785796138095148e-05,1.403505651784871e-07,-0.0001875762163088344,1.403530900932741e-07,-0.0001791017365548684,1.427822527399657e-07,-5.02270254123725e-08,1.432823047768457e-07,-6.467864000225035e-08,1.40379168367793e-07,-7.388344763568217e-05,1.403548922561511e-07,-0.0001580323318906536,1.403940097015077e-07,-6.710800574757593e-05,1.40373523786434e-07,-7.113684086737226e-05,1.404035875536099e-07,-5.893741937369988e-05,1.404294999245504e-07,-5.970951489729466e-05,1.505713405349233e-07,-1.71515842407926e-08,1.803150217385235e-07,-7.79906592188534e-05
1.803222329100662e-07,-0.0001133332465740398,1.404374604727452e-07,-6.111763777265052e-05,1.404217188048405e-07,-4.842939583946291e-05,1.404116880931764e-07,-6.897925664680708e-05,1.404038503269287e-07,-6.206063452362806e-05,1.403520079530412e-07,-0.0002286961948617316,1.404370854983938e-07,-3.836887478538446e-05,1.404449001202107e-07,-4.736533229565745e-05,1.47286030622349e-07,5.887642390037867e-08,1.40353588931929e-07,-0.0001825786941531384,1.404210890622142e-07,-4.673074737420459e-05,1.403538402174407e-07,-0.0001457523558764241,1.404211831877211e-07,-5.067352123687555e-05,1.403575282696041e-07,-0.0001165381065271057,1.449349105903509e-07,1.875812469742815e-07,1.50299453941712e-07,1.061718504189114e-05,1.502e-07,-1.272007534723783e-07,1.404103311677104e-07,-7.701035441470182e-05,1.404521908993043e-07,-3.537502687374012e-05,1.404200179307762e-07,-6.300976010067059e-05,1.403518636273469e-07,-0.0001465608437412363,1.40354562358459e-07,-0.0001545659087171263,1.447969663187602e-07,4.710237680738923e-08,1.45758588267971e-07,6.237510683972583e-08,1.403864963980766e-07,-7.60410630614769e-05,1.403564829787857e-07,-0.0001262668917224059,1.404e-07,-6.463882267547172e-05,1.403794867061124e-07,-8.440865839474727e-05,1.404081643889705e-07,-5.565923774373504e-05,1.404429969471157e-07,-5.229009515880446e-05,1.507323616902696e-07,1.548113934301356e-08,1.803222329101036e-07,-0.0001133332553953594
1.803275953914449e-07,-0.0001441643331666364,1.404518828151536e-07,-5.334235426157199e-05,1.404350926806186e-07,-4.289432573202195e-05,1.404197394453829e-07,-6.41574373817514e-05,1.404090542324314e-07,-5.845220852867155e-05,1.403532543798246e-07,-0.0001803672578017166,1.404582016957384e-07,-3.097022551083115e-05,1.404638261677207e-07,-3.957112213299196e-05,1.502e-07,-6.081951991889262e-08,1.403550554743183e-07,-0.0001606067575641361,1.404343357248653e-07,-4.129654225380196e-05,1.403554060994282e-07,-0.0001129621939712046,1.404339015798447e-07,-4.512865894444096e-05,1.403592701593728e-07,-9.64624112867903e-05,1.475674552951754e-07,-1.889003653653041e-07,1.50349726970856e-07,5.213198495889586e-06,1.5025e-07,1.421505764909797e-05,1.40417424364919e-07,-7.252004768653331e-05,1.404780745274371e-07,-2.75175917997975e-05,1.404304006571787e-07,-5.740216415059076e-05,1.403533118788959e-07,-0.0001180899006831973,1.403561491136211e-07,-0.0001223700505264216,1.474984831593801e-07,-4.839058813055866e-08,1.479792941339855e-07,-6.408819391105597e-08,1.403932481990383e-07,-7.58995356663346e-05,1.403580497545307e-07,-0.0001220022721684015,1.404035882611366e-07,-5.424054032340997e-05,1.403865271256729e-07,-7.765594933939152e-05,1.404125326240526e-07,-5.402299556807913e-05,1.404602441707839e-07,-4.439428025066826e-05,1.51054404000962e-07,-1.71525034030716e-08,1.803275953914761e-07,-0.0001441643440267424
1.803322567676196e-07,-0.000148991488479088,1.404725450318408e-07,-4.347163082610156e-05,1.404540064006261e-07,-3.541832544657096e-05,1.404299690581497e-07,-5.854238228019523e-05,1.404139904283585e-07,-5.63424048323214e-05,1.403547241307176e-07,-0.0001563150778862202,1.404886885509596e-07,-2.314218548611024e-05,1.404935855000327e-07,-2.935332633984813e-05,1.5025e-07,1.421523894327908e-05,1.403566502687992e-07,-0.0001277385307868195,1.404535878748406e-07,-3.412146198668048e-05,1.403569152854737e-07,-0.0001098461877682122,1.404516270996762e-07,-3.77700583572754e-05,1.403614664278498e-07,-9.641720409799841e-05,1.502e-07,1.863120353542259e-07,1.504e-07,8.217529952856161e-06,1.502996801201925e-07,1.058952047692093e-05,1.404266562901885e-07,-6.693056171409814e-05,1.405218947031013e-07,-1.770512054895713e-05,1.404444475051845e-07,-4.997129985964019e-05,1.403547891737539e-07,-9.895806262823923e-05,1.40357698057098e-07,-0.0001183217458609298,1.502e-07,4.577096312002692e-08,1.502e-07,6.184866008904341e-08,1.404e-07,-7.412432467490821e-05,1.403598460003281e-07,-0.0001013301459812388,1.404079656135319e-07,-5.124627608791092e-05,1.403945554989101e-07,-8.791851375511575e-05,1.40421269094217e-07,-4.964603003886903e-05,1.404869082188403e-07,-3.402667981621788e-05,1.51698488622347e-07,1.548158254691979e-08,1.803322567676513e-07,-0.0001489915013246414
1.803365938312883e-07,-0.000157964100651084,1.405059796476883e-07,-3.143200159063804e-05,1.404805526622677e-07,-2.751828035850164e-05,1.404437425346051e-07,-5.111460588769325e-05,1.404238628202126e-07,-5.139340608008331e-05,1.403563130771916e-07,-0.0001242966341038952,1.405435274945422e-07,-1.312694303221549e-05,1.405484063954461e-07,-1.70811561128273e-05,1.502999219871345e-07,1.056619315492351e-05,1.40358226214405e-07,-0.0001245826684444014,1.404806094744403e-07,-2.624818130303398e-05,1.403586065930749e-07,-9.019758115569303e-05,1.404760829225955e-07,-2.990744178951396e-05,1.403647028588774e-07,-7.813282958150802e-05,1.5025e-07,1.424333321809122e-05,1.504072193068434e-07,-1.507423315291275e-08,1.503498400600962e-07,5.207907950354748e-06,1.404385977125062e-07,-5.960867122933809e-05,1.406095350544298e-07,-7.116290324221861e-06,1.404625806071418e-07,-4.206274934336049e-05,1.403563214150865e-07,-9.001180619516709e-05,1.403594572614634e-07,-9.802590697999821e-05,1.5025e-07,1.421790530866458e-05,1.5025e-07,1.421604847665001e-05,1.404034725595156e-07,-6.334980158089765e-05,1.403621301497671e-07,-0.0001003162298461824,1.404121862569728e-07,-4.967809398952417e-05,1.404e-07,-7.676173269230726e-05,1.40434259921725e-07,-4.409832579688648e-05,1.405337203883117e-07,-2.149138576169354e-05,1.522e-07,-1.715283375687236e-08,1.803365938313118e-07,-0.000157964115906958
1.803389654591173e-07,-0.0001894438752423914,1.405728488793833e-07,-1.579083504890237e-05,1.405261433902902e-07,-1.724802475138014e-05,1.404614330053994e-07,-4.321016792707249e-05,1.404368323866756e-07,-4.54315214001384e-05,1.403578708186259e-07,-0.0001201566290699044,1.406532053817074e-07,-4.085586299627836e-06,1.406580481862731e-07,-4.992428968052983e-06,1.503499609935672e-07,5.196539391565854e-06,1.403600397401592e-07,-0.0001024771394739149,1.40527083545105e-07,-1.641970074649741e-05,1.403607223925704e-07,-9.161887369440461e-05,1.405173089200241e-07,-1.96779279000442e-05,1.403697370443639e-07,-8.332322686680707e-05,1.503026443556431e-07,1.025891025897036e-05,1.50420830135824e-07,6.316560731071112e-09,1.504e-07,8.223430629511785e-06,1.404534932045071e-07,-5.178549565260171e-05,1.407848157570867e-07,-4.297504526817296e-07,1.404911481262749e-07,-3.161353092234572e-05,1.403580896546272e-07,-8.069637135916608e-05,1.403616815724214e-07,-9.769436138301053e-05,1.503024341545788e-07,1.031061402553883e-05,1.502995617697686e-07,1.060530607719881e-05,1.404079142702189e-07,-6.004893232600175e-05,1.40365532912921e-07,-8.104097064481039e-05,1.404206275438546e-07,-4.585023930573836e-05,1.404033927763693e-07,-7.091161081864569e-05,1.404524074724753e-07,-3.674303633585521e-05,1.406273447272545e-07,-7.845158971224668e-06,1.52225e-07,3.81102719854247e-06,1.803389654591254e-07,-0.0001894438915516017
1.803406040319537e-07,-0.0002131854268231043,1.407065873427733e-07,-3.375677065426187e-06,1.406173248463353e-07,-6.757959286997738e-06,1.404890515883288e-07,-3.279529184661309e-05,1.404552369746683e-07,-3.796876528102578e-05,1.403596478079532e-07,-9.965376570157605e-05,1.40860819868138e-07,1.985100303510649e-07,1.408377061652431e-07,-3.607568511803205e-07,1.504e-07,8.235467246056248e-06,1.403623516875761e-07,-0.0001023477736365045,1.406200316864343e-07,-6.192373286508454e-06,1.403638068628831e-07,-7.417288452917477e-05,1.405997609148812e-07,-8.492902614070472e-06,1.40375083296855e-07,-7.56827877739396e-05,1.504e-07,4.484562382566856e-06,1.504333823557229e-07,-7.966883726175244e-09,1.504072607095785e-07,-1.513517248162125e-08,1.404751758184937e-07,-4.176590923381892e-05,1.410206575885638e-07,-3.777875621761815e-08,1.405425427548933e-07,-1.904707904778452e-05,1.403604115470099e-07,-7.569955561829486e-05,1.403649705744485e-07,-7.906927841877169e-05,1.504e-07,4.451952804538917e-06,1.503497808848843e-07,5.20946323954973e-06,1.404121446078705e-07,-5.835201893921183e-05,1.403706906525863e-07,-8.583736375976855e-05,1.404336884014764e-07,-4.058917001677162e-05,1.404075821611672e-07,-6.765531180145319e-05,1.404776172893666e-07,-2.888274785547885e-05,1.407961367343518e-07,-7.57552300861822e-07,1.522582922913658e-07,4.009528838252012e-06,1.80340604031961e-07,-0.0002131854440406783
1.803424632842861e-07,-0.0002403819457815061,1.408929893853772e-07,9.438468565918258e-09,1.407996877584254e-07,-1.833371302105153e-07,1.405381384392431e-07,-2.023552258973671e-05,1.404808239554271e-07,-2.952607083610063e-05,1.403619008578528e-07,-9.900713211245303e-05,1.411313987132839e-07,-1.558441208940503e-07,1.41072522473056e-07,8.206504313427726e-08,1.504073049751035e-07,-1.522276932296133e-08,1.403658081781052e-07,-8.147572037774777e-05,1.408059279690929e-07,-1.82184022025219e-07,1.403686891658937e-07,-8.027578735566755e-05,1.407646649045955e-07,-7.160716715209124e-07,1.403813087304899e-07,-8.912505929373905e-05,1.504110340486512e-07,-2.324107553967594e-08,1.504584867955206e-07,6.297966176255927e-09,1.504209860148356e-07,6.18806096363433e-09,1.405107485569768e-07,-2.956164054332532e-05,1.413590276170884e-07,6.470325726473152e-08,1.406453320121299e-07,-6.152509246385237e-06,1.403638423640797e-07,-6.896804055379198e-05,1.403700451223863e-07,-8.415959968813142e-05,1.504109798628747e-07,-2.309816173827489e-08,1.504e-07,8.221561945396116e-06,1.404206052831737e-07,-5.385142672145979e-05,1.403762141679312e-07,-7.85233114238154e-05,1.404530984479518e-07,-3.348653930901125e-05,1.404114259566296e-07,-6.597822240774081e-05,1.405203763745711e-07,-1.869486070369188e-05,1.410124526442739e-07,6.576948458871844e-08,1.523141219340154e-07,4.125079210339772e-06,1.803424632842903e-07,-0.0002403819638384821
1.80344022535093e-07,-0.000261921060440757,1.411425295525353e-07,-1.28897863130695e-07,1.410374074511716e-07,-1.33080907609376e-07,1.406363121410717e-07,-6.958369983559523e-06,1.405262861446726e-07,-1.87818668046634e-05,1.403652442726534e-07,-8.004177477580904e-05,1.415408343913988e-07,1.39709626251953e-07,1.414116976022965e-07,-6.739838475664281e-08,1.504211531015758e-07,6.060251419544303e-09,1.40371008714554e-07,-8.731821271504573e-05,1.410506570588187e-07,-5.337530043444138e-08,1.403738432011388e-07,-7.194154572723675e-05,1.409868606758885e-07,-9.851416487768537e-08,1.403886728665942e-07,-8.287010199955904e-05,1.504302588446994e-07,1.547598677249069e-08,1.505086956751159e-07,-7.968804542632868e-09,1.504335929273498e-07,-7.845639388299445e-09,1.40581894033943e-07,-1.414282851948371e-05,1.419199234776295e-07,-7.214004199747111e-08,1.408199240076717e-07,-5.040001599967593e-07,1.403686454287191e-07,-6.897466548056621e-05,1.403754483070204e-07,-7.660176876874272e-05,1.504300651579125e-07,1.548443702209414e-08,1.504072390460953e-07,-1.511282001049719e-08,1.404325023053044e-07,-4.833733552360857e-05,1.403826364864408e-07,-9.214452083860597e-05,1.404802945252564e-07,-2.571219763557696e-05,1.404191135475542e-07,-6.150073127248667e-05,1.4060589454498e-07,-7.791402414282387e-06,1.41318637216454e-07,-4.854649873715506e-08,1.523570609670077e-07,4.386107291959253e-06,1.803440225350991e-07,-0.0002619210794112597
1.803457731534531e-07,-0.0002731575014429196,1.415106468004656e-07,1.365353355996095e-07,1.413818377560778e-07,1.514208241607457e-07,1.408080156821036e-07,-6.195392964631946e-07,1.406172105231637e-07,-7.176043620728695e-06,1.403703600667822e-07,-8.50025552169454e-05,1.422921652151217e-07,-1.329434998712047e-07,1.420147030421751e-07,6.254162755059454e-08,1.504338184874708e-07,-7.720058149005957e-09,1.403765927446681e-07,-7.887181508351414e-05,1.414077616546739e-07,6.903894986022722e-08,1.403798580115496e-07,-8.543203824970746e-05,1.41301444439065e-07,1.280481122814212e-07,1.403943364332971e-07,-9.285624890384516e-05,1.504503190082217e-07,-1.71643650963344e-08,1.506091134343066e-07,6.297862531596056e-09,1.504588067523781e-07,6.178651191418243e-09,1.407241849878755e-07,-2.609238506811593e-06,1.430417151987115e-07,7.144098761489028e-08,1.410463631119804e-07,7.189912149673149e-08,1.403739187010694e-07,-6.909562205392417e-05,1.403817369541998e-07,-9.013340716924149e-05,1.50450055668214e-07,-1.717703251154112e-08,1.504209044046425e-07,6.262113276236782e-09,1.40448899972288e-07,-4.103204419347373e-05,1.40390193022539e-07,-8.595144355743152e-05,1.405269198090859e-07,-1.605843473236879e-05,1.404295872430408e-07,-5.601001838209362e-05,1.407769308857979e-07,-5.049397866959675e-07,1.418205029056077e-07,4.31792479879782e-08,1.524e-07,4.664128912171615e-06,1.803457731534677e-07,-0.0002731575212628877
1.803477520709115e-07,-0.0002683772055177589,1.422468812963261e-07,-1.402367224603613e-07,1.41957453717289e-07,-1.572653393285642e-07,1.410294478801011e-07,6.993624943978868e-08,1.407975742769154e-07,-3.882046551942977e-07,1.403758220208245e-07,-7.754312581705182e-05,1.437948268625674e-07,1.281053959311266e-07,1.432207139219324e-07,-6.37218009621526e-08,1.504591492592608e-07,6.053270498150951e-09,1.403830824078053e-07,-9.377017554312331e-05,1.420129228964749e-07,-7.45020409686231e-08,1.403869682974384e-07,-7.860668988347442e-05,1.418048825989173e-07,-1.351538279506483e-07,1.404e-07,-8.222690624358461e-05,1.504904393352663e-07,1.549797392020095e-08,1.50809948952688e-07,-7.96867896571614e-09,1.505092344024348e-07,-7.85033724762843e-09,1.40915352691216e-07,7.214761673958581e-08,1.452852986408756e-07,-7.392469999366086e-08,1.413699217387962e-07,-5.407223376045001e-08,1.403801729763025e-07,-7.346493943511657e-05,1.403891832774132e-07,-8.388683893928724e-05,1.504900366888171e-07,1.551238376638437e-08,1.504334827000791e-07,-7.91351898101763e-09,1.404710396743109e-07,-3.322217404745088e-05,1.403950965112695e-07,-9.572383817840322e-05,1.40620170376745e-07,-6.032183680262521e-06,1.404436910373123e-07,-4.871519150751408e-05,1.410050479586936e-07,-1.003542592036324e-07,1.428242342839149e-07,-4.45965656635813e-08,1.524073705222389e-07,2.315264032210279e-07,1.803477520709262e-07,-0.0002683772263498266
1.803494113356458e-07,-0.0002399913386330322,1.437193502880473e-07,1.387792622293729e-07,1.431086856397115e-07,1.562342691281145e-07,1.413439173536233e-07,-5.157820878910374e-08,1.41024774750102e-07,-2.211377708226975e-10,1.403821759621434e-07,-9.114247164972975e-05,1.468001501574589e-07,-1.289503753431859e-07,1.45632735681447e-07,6.140594794590767e-08,1.505098108028409e-07,-7.725075897678313e-09,1.403906386780144e-07,-8.634752705549632e-05,1.432232453800771e-07,7.342797823524895e-08,1.403934841487192e-07,-8.908632211671082e-05,1.428117589186217e-07,1.344081512883898e-07,1.40403462160026e-07,-7.619281016454475e-05,1.505706799893555e-07,-1.717102625401661e-08,1.512116199894507e-07,6.297788915491563e-09,1.506100897025482e-07,6.17978229914073e-09,1.411749078356614e-07,-1.343969264573337e-07,1.477426493204378e-07,7.229393102019021e-08,1.419257730165708e-07,4.887430770965363e-08,1.403879806785108e-07,-7.339995670579214e-05,1.403945916387066e-07,-9.382647917970986e-05,1.505699987300233e-07,-1.718620517366714e-08,1.504586392909524e-07,6.244711250163103e-09,1.405074117354097e-07,-2.301356491488543e-05,1.404e-07,-8.53787936195963e-05,1.408066715120631e-07,-1.68091689024582e-07,1.404619794507038e-07,-4.095621122094576e-05,1.413312381480529e-07,1.279973666588346e-07,1.448316970405294e-07,4.238381736635006e-08,1.524214142131385e-07,2.264578693188124e-07,1.803494113356613e-07,-0.0002399913601314082
